#Time,Time_usec,ProducerName,component_id,job_id,app_id,MemTotal,MemFree,MemAvailable,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),Unevictable,Mlocked,SwapTotal,SwapFree,Dirty,Writeback,AnonPages,Mapped,Shmem,Slab,SReclaimable,SUnreclaim,KernelStack,PageTables,NFS_Unstable,Bounce,WritebackTmp,CommitLimit,Committed_AS,VmallocTotal,VmallocUsed,VmallocChunk,Percpu,HardwareCorrupted,AnonHugePages,CmaTotal,CmaFree,HugePages_Total,HugePages_Free,HugePages_Rsvd,HugePages_Surp,Hugepagesize,DirectMap4k,DirectMap2M,DirectMap1G
1641971280.052119,52119,5,0,0,0,3878040,162044,1160188,2068,1214772,0,2897768,637052,2329640,30064,568128,606988,0,0,0,0,0,0,2317980,79672,41724,86344,63552,22792,3008,11016,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,931840,0,0,0,0,0,0,2048,81776,4112384,2097152
1641971280.052563,52563,4,0,0,0,1813712,76240,1135444,2068,1188996,0,735860,809224,379540,37000,356320,772224,0,0,0,0,8,0,354020,40132,62520,140284,117868,22416,2800,7128,0,0,0,906856,646516,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1641971340.058684,58684,1,0,0,0,97385144,61020300,93215776,4780,32347376,5800,25871424,6593516,21220,328544,25850204,6264972,0,0,8388604,8199420,0,0,109764,67752,236980,819576,637748,181828,14208,7192,0,0,0,57081176,1324000,34359738367,583720,34308612092,54400,0,59392,0,0,0,0,0,0,2048,539016,9564160,91226112
1641971340.055038,55038,0,0,0,0,97387748,85737944,92336192,159940,6773056,8800,1444020,6577072,1089140,13524,354880,6563548,0,0,8388604,6279800,100,0,1074068,53284,14560,379324,237276,142048,12272,50824,0,0,0,57082476,5536972,34359738367,576596,34308614140,51200,0,155648,0,0,0,0,0,0,2048,439668,10711040,90177536
1641971340.058875,58875,2,0,0,0,97385124,48944360,93220100,4748,44411484,4252,33049224,11478048,24460,321628,33024764,11156420,0,0,8388604,8228604,0,0,106068,64344,235048,827816,652080,175736,14400,7220,0,0,0,57081164,1401708,34359738367,583720,34308612092,54400,0,51200,0,0,0,0,0,0,2048,522612,8531968,92274688
1641971340.052127,52127,5,0,0,0,3878040,161732,1160008,2068,1214904,0,2897968,637056,2329712,30064,568256,606992,0,0,0,0,0,0,2318052,79672,41724,86408,63552,22856,3008,11016,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,931840,0,0,0,0,0,0,2048,81776,4112384,2097152
1641971340.052018,52018,3,0,0,0,3878020,3201164,3407520,2088,432048,0,292200,213236,83464,29596,208736,183640,0,0,0,0,0,0,71308,70712,41760,72048,45624,26424,3040,5960,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1641971340.052357,52357,4,0,0,0,1813712,87168,1135176,2068,1178136,0,733996,800240,379552,37000,354444,763240,0,0,0,0,16,0,354032,40136,62520,139956,117532,22424,2800,7128,0,0,0,906856,646516,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1641971400.058905,58905,1,0,0,0,97385144,61020980,93216464,4788,32347376,5800,25871788,6593524,21580,328548,25850208,6264976,0,0,8388604,8199420,0,0,111036,67752,236980,819576,637748,181828,14208,7192,0,0,0,57081176,1324004,34359738367,583720,34308612092,54400,0,59392,0,0,0,0,0,0,2048,539016,9564160,91226112
1641971400.055174,55174,0,0,0,0,97387748,85311628,91910080,160020,6773176,8800,1846204,6577272,1491324,13524,354880,6563748,0,0,8388604,6279800,96,0,1474988,53284,14560,382664,237280,145384,12864,69224,0,0,0,57082476,6574568,34359738367,576596,34308614140,51200,0,151552,0,0,0,0,0,0,2048,439668,10711040,90177536
1641971400.05836,58360,2,0,0,0,97385124,48944976,93220724,4756,44411484,4252,33048576,11478052,23812,321624,33024764,11156428,0,0,8388604,8228604,0,0,107120,64344,235048,827752,652080,175672,14400,7220,0,0,0,57081164,1401624,34359738367,583720,34308612092,54400,0,51200,0,0,0,0,0,0,2048,522612,8531968,92274688
1641971400.052308,52308,3,0,0,0,3878020,3201024,3407380,2088,432048,0,292200,213236,83464,29596,208736,183640,0,0,0,0,0,0,71300,70712,41760,72064,45624,26440,3040,5960,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1641971400.051737,51737,5,0,0,0,3878040,161640,1160012,2068,1215000,0,2898128,637056,2329776,30064,568352,606992,0,0,0,0,0,0,2318116,79672,41724,86396,63552,22844,3008,11016,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,931840,0,0,0,0,0,0,2048,81776,4112384,2097152
1641971400.051865,51865,4,0,0,0,1813712,77424,1135120,2068,1187824,0,733164,810868,379660,37000,353504,773868,0,0,0,0,12,0,354140,40136,62520,139952,117532,22420,2800,7128,0,0,0,906856,646516,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1641971460.05841,58410,1,0,0,0,97385144,61020264,93215756,4796,32347376,5800,25870540,6593532,20332,328548,25850208,6264984,0,0,8388604,8199420,0,0,108960,67752,236980,819628,637748,181880,14208,7192,0,0,0,57081176,1323560,34359738367,583720,34308612092,54400,0,59392,0,0,0,0,0,0,2048,539016,9564160,91226112
1641971460.054666,54666,0,0,0,0,97387748,84939044,91537756,160100,6773352,8796,2194932,6577524,1840044,13524,354888,6564000,0,0,8388604,6279800,84,0,1837316,53288,14564,387276,237280,149996,13488,84396,0,0,0,57082476,7459300,34359738367,576596,34308614140,51200,0,172032,0,0,0,0,0,0,2048,439668,10711040,90177536
1641971460.058075,58075,2,0,0,0,97385124,48947828,93223576,4756,44411484,4252,33048588,11478056,23824,321628,33024764,11156428,0,0,8388604,8228604,0,0,106876,64344,235048,827736,652080,175656,14400,7220,0,0,0,57081164,1401624,34359738367,583720,34308612092,54400,0,51200,0,0,0,0,0,0,2048,522612,8531968,92274688
1641971460.052182,52182,5,0,0,0,3878040,161640,1160076,2068,1215064,0,2898296,637024,2329848,30064,568448,606960,0,0,0,0,0,0,2318188,79672,41724,86396,63552,22844,3008,11016,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,931840,0,0,0,0,0,0,2048,81776,4112384,2097152
1641971460.051592,51592,3,0,0,0,3878020,3201080,3407436,2088,432048,0,292200,213236,83464,29596,208736,183640,0,0,0,0,0,0,71300,70712,41760,72008,45624,26384,3040,5960,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1641971460.051474,51474,4,0,0,0,1813712,66296,1135328,2068,1199460,0,731740,823832,379564,37000,352176,786832,0,0,0,0,140,0,354044,40144,62520,139672,117232,22440,2816,7132,0,0,0,906856,646516,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1641971520.058409,58409,1,0,0,0,97385144,61014744,93210236,4796,32347376,5800,25873988,6593532,23780,328548,25850208,6264984,0,0,8388604,8199420,0,0,112104,67752,236980,819644,637748,181896,14208,7192,0,0,0,57081176,1323560,34359738367,583720,34308612092,54400,0,61440,0,0,0,0,0,0,2048,539016,9564160,91226112
1641971520.05696,56960,2,0,0,0,97385124,48947364,93223112,4756,44411484,4252,33050076,11478056,25312,321628,33024764,11156428,0,0,8388604,8228604,0,0,108076,64344,235048,827736,652080,175656,14400,7220,0,0,0,57081164,1402052,34359738367,583720,34308612092,54400,0,51200,0,0,0,0,0,0,2048,522612,8531968,92274688
1641971520.054784,54784,0,0,0,0,97387748,84673836,91272660,160168,6773456,8796,2443424,6577684,2088524,13524,354900,6564160,0,0,8388604,6279800,100,0,2073272,53288,14564,390672,237220,153452,13792,94176,0,0,0,57082476,8064996,34359738367,576596,34308614140,51200,0,122880,0,0,0,0,0,0,2048,439668,10711040,90177536
1641971520.052295,52295,5,0,0,0,3878040,161236,1159816,2068,1215208,0,2898516,637016,2329916,30064,568600,606952,0,0,0,0,8,0,2318264,79676,41724,86428,63552,22876,3008,11004,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,931840,0,0,0,0,0,0,2048,81776,4112384,2097152
1641971520.051787,51787,3,0,0,0,3878020,3200668,3407024,2088,432048,0,292200,213236,83464,29596,208736,183640,0,0,0,0,8,0,71300,70712,41760,72048,45624,26424,3040,5960,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1641971520.052006,52006,4,0,0,0,1813712,68408,1135372,2068,1198384,0,729888,824524,379480,37000,350408,787524,0,0,0,0,16,0,353960,40144,62520,138632,116240,22392,2800,7116,0,0,0,906856,630132,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1641971580.056171,56171,0,0,0,0,97387748,84488688,91087644,160236,6773516,8796,2621640,6577800,2266728,13524,354912,6564276,0,0,8388604,6279800,164,0,2259520,53288,14564,392468,237224,155244,14016,100060,0,0,0,57082476,8433784,34359738367,576596,34308614140,51200,0,106496,0,0,0,0,0,0,2048,439668,10711040,90177536
1641971580.058872,58872,1,0,0,0,97385144,61016400,93211900,4804,32347376,5800,25874512,6593532,24304,328540,25850208,6264992,0,0,8388604,8199420,0,0,112896,67752,236980,819628,637748,181880,14208,7192,0,0,0,57081176,1323560,34359738367,583720,34308612092,54400,0,61440,0,0,0,0,0,0,2048,539016,9564160,91226112
1641971580.056731,56731,2,0,0,0,97385124,48947696,93223452,4764,44411484,4252,33048672,11478056,23908,321620,33024764,11156436,0,0,8388604,8228604,0,0,107160,64348,235048,827928,652080,175848,14400,7220,0,0,0,57081164,1401624,34359738367,583720,34308612092,54400,0,51200,0,0,0,0,0,0,2048,522612,8531968,92274688
1641971580.051935,51935,3,0,0,0,3878020,3200584,3406940,2088,432048,0,292224,213236,83488,29596,208736,183640,0,0,0,0,0,0,71356,70712,41760,72008,45624,26384,3040,5960,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1641971580.051613,51613,5,0,0,0,3878040,161112,1159744,2068,1215260,0,2898568,637020,2329920,30064,568648,606956,0,0,0,0,0,0,2318260,79676,41724,86428,63552,22876,3008,11004,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,931840,0,0,0,0,0,0,2048,81776,4112384,2097152
1641971580.051883,51883,4,0,0,0,1813712,80092,1135336,2068,1186756,0,727860,814968,379480,37000,348380,777968,0,0,0,0,208,0,353960,40140,62520,138492,116104,22388,2800,7128,0,0,0,906856,630132,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1641971640.058412,58412,1,0,0,0,97385144,61015356,93210868,4816,32347376,5800,25872800,6593512,22592,328508,25850208,6265004,0,0,8388604,8199420,0,0,111044,67756,236980,819724,637748,181976,14208,7192,0,0,0,57081176,1323472,34359738367,583720,34308612092,54400,0,61440,0,0,0,0,0,0,2048,539016,9564160,91226112
1641971640.055983,55983,2,0,0,0,97385124,48944308,93220064,4764,44411484,4252,33048624,11478224,23860,321788,33024764,11156436,0,0,8388604,8228604,0,0,107420,64348,235048,828008,652080,175928,14400,7220,0,0,0,57081164,1402052,34359738367,583720,34308612092,54400,0,49152,0,0,0,0,0,0,2048,522612,8531968,92274688
1641971640.055902,55902,0,0,0,0,97387748,84494752,91093812,160324,6773516,8796,2613744,6577880,2258832,13524,354912,6564356,0,0,8388604,6279800,16,0,2252092,53288,14564,392528,237248,155280,14032,100056,0,0,0,57082476,8432376,34359738367,576596,34308614140,51200,0,49152,0,0,0,0,0,0,2048,439668,10711040,90177536
1641971640.051468,51468,5,0,0,0,3878040,160956,1159700,2068,1215372,0,2898768,637004,2329992,30064,568776,606940,0,0,0,0,0,0,2318332,79676,41724,86460,63552,22908,3008,11004,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,931840,0,0,0,0,0,0,2048,81776,4112384,2097152
1641971640.051376,51376,4,0,0,0,1813712,87100,1135524,2068,1180228,0,725812,810484,379480,37000,346332,773484,0,0,0,0,8,4864,353960,40140,62520,138204,115816,22388,2944,7128,0,0,0,906856,630132,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1641971640.051893,51893,3,0,0,0,3878020,3200592,3406948,2088,432048,0,292200,213236,83464,29596,208736,183640,0,0,0,0,0,0,71300,70712,41760,72000,45624,26376,3040,5960,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1641971700.054809,54809,0,0,0,0,97387748,84442952,91042168,160412,6773520,8796,2661836,6577972,2306924,13524,354912,6564448,0,0,8388604,6279800,152,0,2291552,53288,14564,392752,237312,155440,14080,102548,0,0,0,57082476,8565416,34359738367,576596,34308614140,51200,0,40960,0,0,0,0,0,0,2048,439668,10711040,90177536
1641971700.058223,58223,1,0,0,0,97385144,61015388,93210904,4816,32347380,5800,25871252,6593532,21044,328524,25850208,6265008,0,0,8388604,8199420,0,0,109372,67760,236980,819724,637748,181976,14208,7192,0,0,0,57081176,1323472,34359738367,583720,34308612092,54400,0,61440,0,0,0,0,0,0,2048,539016,9564160,91226112
1641971700.05676,56760,2,0,0,0,97385124,48947760,93223516,4764,44411484,4252,33050680,11478224,25916,321788,33024764,11156436,0,0,8388604,8228604,0,0,108656,64348,235048,827816,652080,175736,14400,7220,0,0,0,57081164,1401624,34359738367,583720,34308612092,54400,0,49152,0,0,0,0,0,0,2048,522612,8531968,92274688
1641971700.051479,51479,5,0,0,0,3878040,160524,1159556,2068,1215660,0,2899128,637020,2330080,30064,569048,606956,0,0,0,0,0,0,2318420,79676,41724,86396,63552,22844,3008,11004,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,931840,0,0,0,0,0,0,2048,81776,4112384,2097152
1641971700.05158,51580,4,0,0,0,1813712,68900,1135376,2068,1198320,0,724684,829688,379488,37000,345196,792688,0,0,0,0,8,0,353968,40140,62520,138196,115800,22396,2800,7128,0,0,0,906856,630132,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1641971700.052221,52221,3,0,0,0,3878020,3200412,3406768,2088,432048,0,292264,213236,83528,29596,208736,183640,0,0,0,0,0,0,71364,70712,41760,72056,45624,26432,3040,5960,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1641971760.058496,58496,1,0,0,0,97385144,61016364,93211888,4824,32347380,5800,25873072,6593540,22864,328524,25850208,6265016,0,0,8388604,8199420,0,0,112332,67760,236980,819740,637748,181992,14208,7192,0,0,0,57081176,1323472,34359738367,583720,34308612092,54400,0,61440,0,0,0,0,0,0,2048,539016,9564160,91226112
1641971760.054809,54809,0,0,0,0,97387748,83990536,90590160,160496,6773676,8796,3087488,6578216,2732572,13524,354916,6564692,0,0,8388604,6279800,16,0,2717292,53288,14564,398376,237472,160904,14736,119756,0,0,0,57082476,9671312,34359738367,576596,34308614140,51200,0,45056,0,0,0,0,0,0,2048,439668,10711040,90177536
1641971760.05851,58510,2,0,0,0,97385124,48948464,93224228,4772,44411484,4252,33048324,11478232,23560,321788,33024764,11156444,0,0,8388604,8228604,0,0,106888,64348,235048,827816,652080,175736,14400,7220,0,0,0,57081164,1401624,34359738367,583720,34308612092,54400,0,49152,0,0,0,0,0,0,2048,522612,8531968,92274688
1641971760.052497,52497,3,0,0,0,3878020,3200668,3407024,2088,432048,0,292200,213236,83464,29596,208736,183640,0,0,0,0,0,0,71300,70712,41760,72048,45624,26424,3040,5960,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1641971760.052098,52098,4,0,0,0,1813712,81388,1135472,2068,1186396,0,722404,820072,379488,37000,342916,783072,0,0,0,0,224,0,353968,40136,62520,137692,115304,22388,2784,7120,0,0,0,906856,630132,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1641971760.051552,51552,5,0,0,0,3878040,160216,1159492,2068,1215900,0,2899540,637004,2330236,30064,569304,606940,0,0,0,0,0,0,2318576,79676,41724,86336,63556,22780,3008,11004,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,931840,0,0,0,0,0,0,2048,81776,4112384,2097152
1641971820.058707,58707,1,0,0,0,97385144,61017152,93212676,4824,32347380,5800,25871976,6593540,21768,328524,25850208,6265016,0,0,8388604,8199420,0,0,110348,67760,236980,819740,637748,181992,14208,7192,0,0,0,57081176,1323472,34359738367,583720,34308612092,54400,0,61440,0,0,0,0,0,0,2048,539016,9564160,91226112
1641971820.058507,58507,2,0,0,0,97385124,48949460,93225224,4772,44411484,4252,33047964,11478232,23200,321788,33024764,11156444,0,0,8388604,8228604,0,0,106048,64348,235048,827912,652080,175832,14400,7220,0,0,0,57081164,1401708,34359738367,583720,34308612092,54400,0,49152,0,0,0,0,0,0,2048,522612,8531968,92274688
1641971820.055555,55555,0,0,0,0,97387748,84020212,90620008,160584,6773664,8796,3060176,6578284,2705252,13524,354924,6564760,0,0,8388604,6279800,260,0,2690920,53288,14564,398292,237568,160724,14720,120768,0,0,0,57082476,9618708,34359738367,576596,34308614140,51200,0,40960,0,0,0,0,0,0,2048,439668,10711040,90177536
1641971820.052126,52126,5,0,0,0,3878040,160060,1159416,2068,1215980,0,2899804,636924,2330340,30064,569464,606860,0,0,0,0,0,0,2318680,79676,41724,86368,63556,22812,3008,11004,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,931840,0,0,0,0,0,0,2048,81776,4112384,2097152
1641971820.051951,51951,3,0,0,0,3878020,3200776,3407132,2088,432048,0,292240,213236,83504,29596,208736,183640,0,0,0,0,0,0,71356,70712,41760,72064,45624,26440,3040,5960,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1641971820.051701,51701,4,0,0,0,1813712,80368,1135572,2068,1187720,0,719844,823880,379488,37000,340356,786880,0,0,0,0,12,0,353968,40136,62520,137480,115176,22304,2784,7120,0,0,0,906856,630132,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1641971880.058686,58686,1,0,0,0,97385144,61018528,93214052,4824,32347380,5800,25871448,6593540,21240,328524,25850208,6265016,0,0,8388604,8199420,0,0,111588,67760,236980,819740,637748,181992,14208,7192,0,0,0,57081176,1323472,34359738367,583720,34308612092,54400,0,63488,0,0,0,0,0,0,2048,539016,9564160,91226112
1641971880.056048,56048,2,0,0,0,97385124,48945568,93221332,4772,44411484,4252,33048648,11478232,23884,321788,33024764,11156444,0,0,8388604,8228604,0,0,107416,64348,235048,828008,652080,175928,14400,7220,0,0,0,57081164,1402136,34359738367,583720,34308612092,54400,0,49152,0,0,0,0,0,0,2048,522612,8531968,92274688
1641971880.056376,56376,0,0,0,0,97387748,83694564,90294612,160656,6773772,8796,3368916,6578456,3013984,13524,354932,6564932,0,0,8388604,6279800,116,0,2997320,53288,14564,401568,237640,163928,15168,133480,0,0,0,57082476,10330364,34359738367,576596,34308614140,51200,0,49152,0,0,0,0,0,0,2048,439668,10711040,90177536
1641971880.051563,51563,5,0,0,0,3878040,160092,1159576,2068,1216108,0,2899972,636924,2330380,30064,569592,606860,0,0,0,0,0,0,2318720,79676,41724,86324,63560,22764,3008,11004,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,931840,0,0,0,0,0,0,2048,81776,4112384,2097152
1641971880.052302,52302,3,0,0,0,3878020,3200684,3407040,2088,432048,0,292328,213236,83592,29596,208736,183640,0,0,0,0,0,0,71436,70712,41760,72032,45624,26408,3040,5960,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1641971880.0515,51500,4,0,0,0,1813712,75444,1135308,2068,1192816,0,718404,830516,379496,37000,338908,793516,0,0,0,0,8,640,353976,40136,62520,136960,114648,22312,2800,7120,4096,0,0,906856,630132,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
1641971940.055386,55386,0,0,0,0,97387748,83913044,90513160,160748,6773716,8796,3162768,6578492,2807836,13524,354932,6564968,0,0,8388604,6279800,192,0,2799184,53892,14564,400520,237672,162848,15040,123840,0,0,0,57082476,9750456,34359738367,576596,34308614140,51200,0,40960,0,0,0,0,0,0,2048,439668,10711040,90177536
1641971940.056713,56713,2,0,0,0,97385124,48946892,93222664,4780,44411484,4252,33046168,11478240,21404,321788,33024764,11156452,0,0,8388604,8228604,0,0,102692,64348,235048,827976,652080,175896,14432,7220,0,0,0,57081164,1402564,34359738367,583720,34308612092,54400,0,49152,0,0,0,0,0,0,2048,522612,8531968,92274688
1641971940.058687,58687,1,0,0,0,97385144,61015828,93211360,4832,32347380,5800,25875440,6593548,25232,328524,25850208,6265024,0,0,8388604,8199420,0,0,111368,67760,236980,819740,637748,181992,14208,7192,0,0,0,57081176,1323472,34359738367,583720,34308612092,54400,0,61440,0,0,0,0,0,0,2048,539016,9564160,91226112
1641971940.051863,51863,3,0,0,0,3878020,3200808,3407164,2088,432048,0,292200,213236,83464,29596,208736,183640,0,0,0,0,0,0,71300,70712,41760,72032,45624,26408,3040,5960,0,0,0,1939008,572480,34359738367,353332,34358945788,2816,0,18432,0,0,0,0,0,0,2048,106340,3039232,3145728
1641971940.05177,51770,5,0,0,0,3878040,159436,1158972,2068,1216156,0,2900128,636876,2330440,30064,569688,606812,0,0,0,0,0,0,2318780,79676,41724,86488,63564,22924,3008,11004,0,0,0,1939020,3258800,34359738367,352264,34358945788,2624,0,931840,0,0,0,0,0,0,2048,81776,4112384,2097152
1641971940.052453,52453,4,0,0,0,1813712,76832,1135428,2068,1192128,0,717932,830340,379596,37000,338336,793340,0,0,0,0,36,0,354076,40196,62520,136456,114128,22328,2784,7132,0,0,0,906856,646516,34359738367,348656,34358945788,2816,0,10240,0,0,0,0,0,0,2048,79716,2017280,0
